run_name,cfg,Total money_made,Total distance driven,Average profit,Customers served,Customers cancelled,Waiting time,Average free time,Highest earning taxi id,Highest earning taxi per hour,Lowest earning taxi id,Lowest earning taxi per hour
,"cr=closest, ms=batching, bl=0.2",11908.658424234065,4955.329212117034,155.9656083115809,652,0,1254.2460981978106,2.2059149762889065,65,45.91836774332942,68,0.0
,"cr=shortest, ms=None, bl=None",12791.867656980576,10047.840828993654,114.70531373597713,686,0,1209.943100292852,0.0981564679360116,90,41.056775040405306,91,0.0
,"cr=longest, ms=None, bl=None",13618.326264101535,10785.594163753958,123.23878958441664,668,0,1508.1189460698845,0.09350459820242618,92,37.96386101436664,93,17.148888975095833
,"cr=closest, ms=None, bl=None",14136.598049911237,8048.44230372707,137.65834713369034,751,0,463.2575978234174,0.607338403891183,91,40.268923674732136,90,0.0
,"cr=closest, ms=allow_rellocation, bl=None",29739.030561846484,111344.96452800251,83.00041840273326,767,0,0,2.9012467527717485,14,131.28483862781997,78,14.775094309821123
,"cr=closest, ms=batching, bl=0.01",14613.067874514969,6112.533937257485,131.280010657485,778,0,375.6533374445619,3.001823652869461,102,58.992456228003995,95,0.0
,"cr=closest, ms=batching, bl=0.05",13637.872168801525,5695.43608440076,137.3492851859491,737,0,644.7797476407228,2.6120135388551873,89,44.35832765663331,90,0.0
,"cr=closest, ms=batching, bl=0.1",13674.584114647037,5697.292057323519,156.68907128977918,743,0,1781.9288358627628,2.127007094048664,77,50.35146192396053,78,0.0
,"cr=closest, ms=batching, bl=0.2",13963.703494368721,5823.851747184363,131.94776438074072,759,0,591.0744869258555,2.7575436231549584,96,103.7781018417624,94,0.0
,"cr=shortest, ms=None, bl=None",10783.49575394921,8707.382236284313,107.64308698443268,626,0,1540.0014789757865,0.1302170636923583,82,44.328366943982914,79,16.236477270036545
,"cr=longest, ms=None, bl=None",12812.44356263846,10159.88351530583,115.91899849007844,652,0,1737.2171137228668,0.10067550587180242,90,32.978221819457026,92,0.0
,"cr=closest, ms=None, bl=None",13648.335917820106,7911.707659524481,137.1135725672183,733,0,933.2842350663261,0.5495476861894885,6,38.93868911693891,86,0.0
,"cr=closest, ms=allow_rellocation, bl=None",29176.477161209667,107019.31844840267,88.32515308555821,780,0,0,2.672693060008634,17,137.79420063509477,88,0.0
,"cr=closest, ms=batching, bl=0.01",13714.616580805316,5739.808290402655,147.84299909087986,736,0,760.7779673129313,2.2252235385546637,3,39.10329419812481,72,0.0
,"cr=closest, ms=batching, bl=0.05",13000.12832948452,5457.56416474226,126.68739889931983,681,0,320.2585933646785,3.1062269293283227,34,32.605606678117226,86,2.49050406841819
,"cr=closest, ms=batching, bl=0.1",14316.852337841363,5982.426168920681,138.10912741112867,773,0,607.1335286502025,2.5253918878128614,9,37.2828506731852,92,0.0
,"cr=closest, ms=batching, bl=0.2",14203.5108203111,5955.755410155551,144.58177486977763,750,0,1510.0126542643436,2.476023838931504,83,40.076015413002516,89,0.0
,"cr=shortest, ms=None, bl=None",13607.555998489315,9095.961496114302,117.88363699266455,726,0,835.3558525353814,0.7655073477905685,100,36.921934573985794,87,7.964428202947009
,"cr=longest, ms=None, bl=None",14552.984826211996,8820.821971475165,117.32862781575199,785,0,784.7222987612256,0.8518420793422277,100,32.80885040853583,106,0.0
,"cr=closest, ms=None, bl=None",14656.385260007668,7448.400265317344,120.79546061416706,794,0,415.9082966339596,1.1742070971224277,106,91.61291533158843,107,0.0
,"cr=closest, ms=allow_rellocation, bl=None",42958.80829659403,172432.668640954,114.49019687031378,820,0,0,2.623711832651682,66,264.86689189977227,71,28.686506061046806
,"cr=closest, ms=batching, bl=0.01",13438.103652273592,5582.051826136798,146.68682484578852,747,0,527.6380577765145,2.5079767589609645,1,41.68518724487319,84,0.0
,"cr=closest, ms=batching, bl=0.05",13842.074183153538,5787.037091576769,112.25368818440872,746,0,418.4152755528729,3.102734894044129,2,35.14386379837158,103,0.0
,"cr=closest, ms=batching, bl=0.1",13569.608279255366,5673.304139627684,125.60552981141244,733,0,573.6499392217199,2.816621778508169,94,39.832245804289805,96,0.0
,"cr=closest, ms=batching, bl=0.2",14224.43331635094,5966.216658175466,155.13321410375997,750,0,1546.8943153496652,2.536963324831343,84,63.78209809660907,83,0.0
,"cr=shortest, ms=None, bl=None",12784.337186203435,9458.473650444033,122.38924107993971,719,0,971.9493885819143,0.2773538201698337,21,30.60841716190245,12,16.463247807550204
,"cr=longest, ms=None, bl=None",12571.2207288911,9746.299316208786,115.45609636575382,585,0,1296.5690260059253,0.11430834251923738,91,80.46026359657182,90,0.0
,"cr=closest, ms=None, bl=None",14135.443814055603,7445.227426043029,137.46085140051082,761,0,661.4529406464843,0.7890738173263314,2,40.960744375481035,92,0.0
,"cr=closest, ms=allow_rellocation, bl=None",41695.45735500274,172605.3251071501,84.40461568909089,811,0,0,2.57562004331635,15,235.3899461097661,81,0.0
,"cr=closest, ms=batching, bl=0.01",13793.425093529457,5779.212546764728,123.89786847231862,738,0,302.7354862652321,3.249494908036267,88,36.728922590154305,102,0.0
,"cr=closest, ms=batching, bl=0.05",13479.903732018298,5626.95186600915,132.84422966469316,733,0,608.3407708757326,2.721458488044055,91,43.44577917179702,92,0.0
,"cr=closest, ms=batching, bl=0.1",14186.24126215999,5932.120631079995,144.4424126215999,760,0,475.2125909072287,2.935541110776399,90,64.64236617833933,45,14.391747771168887
,"cr=closest, ms=batching, bl=0.2",13947.072451066982,5824.536225533492,140.46335391165155,755,0,744.9061253008169,2.8522237210223,73,32.56595840230229,91,0.0
,"cr=shortest, ms=None, bl=None",14480.702784223315,8941.061163362598,123.2280636072893,794,0,561.4400728697691,0.8512201536681874,101,36.9932580874602,90,5.90885769307865
,"cr=longest, ms=None, bl=None",14421.54602409039,9299.906453443486,108.28935115001464,775,0,1251.731563846534,1.0312318259099171,116,69.28073064770102,108,0.0
,"cr=closest, ms=None, bl=None",14107.347304067996,7805.686419159337,142.57056841177425,769,0,649.6567479886658,0.7185254979716121,4,39.823399839379206,39,14.705856949684808
,"cr=closest, ms=allow_rellocation, bl=None",28592.76744737903,110849.99228736914,68.32732967984259,778,0,0,2.880897260852215,12,130.82483309172196,93,0.0
,"cr=closest, ms=batching, bl=0.01",13733.831435055952,5749.415717527976,151.61383483795612,736,0,696.1898676431629,2.3367994551189564,5,38.60580252514376,81,0.0
,"cr=closest, ms=batching, bl=0.05",14995.182344820501,6279.591172410253,137.39264110338448,803,0,529.1428639202145,2.8203619965615947,99,69.19434935683798,100,0.0
,"cr=closest, ms=batching, bl=0.1",13981.023649747314,5832.511824873658,154.39182270810343,754,0,1176.1067913007291,2.3535055529199442,7,39.69831618787415,72,13.526802419537924
,"cr=closest, ms=batching, bl=0.2",13114.105395339804,5480.052697669902,125.18848808131061,709,0,517.0817957538069,2.734691620813928,8,34.79341536986984,92,0.0
,"cr=shortest, ms=None, bl=None",14555.073991657076,10747.540459353104,122.82738514640043,786,0,826.2536288873026,0.2462193332236844,101,45.397958241717255,100,16.42890264783765
,"cr=longest, ms=None, bl=None",13526.962800441186,9101.866624441422,109.40737827619533,743,0,1937.2876800977072,1.2445808057187313,103,34.91832357420576,107,0.0
,"cr=closest, ms=None, bl=None",14339.154090415808,7057.17335370228,114.40459663429515,764,0,414.6268757554587,1.7062139653732935,111,41.53025103210486,110,0.0
,"cr=closest, ms=allow_rellocation, bl=None",34024.79504210221,123258.64905479424,103.00071682575131,791,0,0,2.9084727980450187,8,258.72374126101903,91,0.0
,"cr=closest, ms=batching, bl=0.01",14382.93463355635,5983.967316778174,143.32762141522525,794,0,686.1086474169437,2.4459830033844643,88,42.52570358271311,86,11.866736199117996
,"cr=closest, ms=batching, bl=0.05",14451.374434399355,6046.687217199677,126.1146380091373,776,0,713.7726377292155,2.83134475664833,101,45.59520288000994,103,0.0
,"cr=closest, ms=batching, bl=0.1",13874.11999279025,5768.5599963951245,142.92593251136213,771,0,821.6056114776316,2.8129571815754306,89,88.74410215429961,88,0.0
,"cr=closest, ms=batching, bl=0.2",13250.879241151015,5516.939620575506,127.86832965300962,728,0,605.2933199585298,3.380797661891673,93,46.75310739823537,94,0.0
,"cr=shortest, ms=None, bl=None",13669.36930748565,10517.978004831855,111.2093625626853,744,0,966.2467855429081,0.18644573485811208,97,43.89609605066412,104,0.0
,"cr=longest, ms=None, bl=None",13883.82075924363,10185.914010781395,111.7607354442204,754,0,1652.0439582557306,0.511395091573957,97,45.17741818830337,92,0.0
,"cr=closest, ms=None, bl=None",13594.511268955288,7199.9565301529165,120.34178181113565,745,0,712.2048413550076,1.6017507830737585,100,48.576585010262214,101,0.0
,"cr=closest, ms=allow_rellocation, bl=None",27769.385763236456,110225.43061546613,63.603329334924645,749,0,0,2.665426354678103,13,193.3128882242027,84,0.0
,"cr=closest, ms=batching, bl=0.01",13588.833781667981,5648.41689083399,141.5812545852407,749,0,473.09055625546284,2.5209348071780227,86,56.14807798113761,88,0.0
,"cr=closest, ms=batching, bl=0.05",13945.605158375749,5828.302579187876,145.22664366520655,748,0,634.8037264131838,2.565289561759642,86,65.7106750183884,85,0.0
,"cr=closest, ms=batching, bl=0.1",13874.612514019273,5828.8062570096345,139.65770618260814,726,0,471.182713287221,2.873970461973323,5,34.55252200208182,53,11.537493585189242
,"cr=closest, ms=batching, bl=0.2",13620.709005443596,5682.354502721799,152.24680615730773,743,0,802.5376200556992,2.730769916495375,9,33.287214031486975,81,0.0
,"cr=shortest, ms=None, bl=None",12452.844991966482,10136.746601768955,114.56588650123837,712,0,1552.879178618785,0.11837305823979977,86,40.05093801760685,91,0.0
,"cr=longest, ms=None, bl=None",13518.69671412963,10680.462381480964,121.09153444503666,691,0,1491.3532253042451,0.0919555074633809,78,30.054998532269313,93,0.0
,"cr=closest, ms=None, bl=None",14010.792531359306,7030.159782865704,123.57608406653104,749,0,474.48153228945404,1.5287813974175224,1,37.793996726850175,97,0.0
,"cr=closest, ms=allow_rellocation, bl=None",30185.63346367722,113842.21487076815,92.71488111904499,784,0,0,2.5691933886846967,23,191.42342529357492,79,0.0
,"cr=closest, ms=batching, bl=0.01",14504.611231985446,6076.305615992725,129.02281659016415,770,0,447.6559627175179,3.130961280605306,100,72.379511845425,102,0.0
,"cr=closest, ms=batching, bl=0.05",14277.720264775175,5961.360132387585,133.52498202344546,774,0,503.0892251566362,2.503093596542286,96,64.64168524268489,85,0.0
,"cr=closest, ms=batching, bl=0.1",14537.879377000034,6076.439688500015,125.68482489905684,780,0,460.19130620641874,3.095612400848438,104,39.06812300005894,106,0.0
,"cr=closest, ms=batching, bl=0.2",12979.04062893823,5393.020314469115,154.55112423434295,719,0,903.3168555102278,2.4862642548256457,77,70.51886774394511,73,22.342337005118253
,"cr=shortest, ms=None, bl=None",10882.053084905137,8805.478466884279,118.45399209776998,669,0,1404.5877684153695,0.08101344182980254,76,38.52602913949391,72,17.173299984098218
,"cr=longest, ms=None, bl=None",13467.174464241283,10132.374185533688,112.16372183465242,731,0,2630.3409727388425,0.4124038942331419,92,32.74410499436385,94,0.0
,"cr=closest, ms=None, bl=None",14275.001298541792,8458.58958436141,151.60582387553617,761,0,1116.0081697892592,0.1215598223021804,73,45.57737525876922,83,0.0
,"cr=closest, ms=allow_rellocation, bl=None",30570.39521251222,119081.85691265551,75.88790820203498,745,0,0,3.1219887554285704,11,159.36427870292846,87,0.0
,"cr=closest, ms=batching, bl=0.01",13310.684140581578,5536.34207029079,137.1170306350946,738,0,443.1610780785146,3.0575203031045346,5,38.501181879801976,88,0.0
,"cr=closest, ms=batching, bl=0.05",14152.751818288096,5936.375909144047,154.35091233880104,749,0,483.9153835673287,2.379686060143657,83,75.74672728272691,82,0.0
,"cr=closest, ms=batching, bl=0.1",14171.855624651142,5921.92781232557,151.01709374634922,760,0,494.9154508399519,2.839078025302628,85,43.0762350863121,29,18.35601950903291
,"cr=closest, ms=batching, bl=0.2",12630.462552602885,5254.731276301442,141.21361338222678,696,0,716.2940226553865,2.2934462412792413,81,134.96512932999286,82,0.0
,"cr=shortest, ms=None, bl=None",11371.976035365866,9384.839538053562,113.03581104470425,686,0,1179.8592215986691,0.07792021899107428,82,37.96354799820541,84,0.0
,"cr=longest, ms=None, bl=None",12795.30566431745,9961.7870207261,122.76077568377535,620,0,1165.5088249524488,0.10142548253373619,87,43.65059874336709,88,0.0
,"cr=closest, ms=None, bl=None",14732.141732033113,8126.983922225792,136.5285932040412,793,0,647.1315110870896,0.8795235586159746,95,99.8679001382274,94,0.0
,"cr=closest, ms=allow_rellocation, bl=None",21987.79106787629,79722.48692852544,52.550379844967054,697,0,0,3.294334564809482,115,226.1987477760007,113,0.0
,"cr=closest, ms=batching, bl=0.01",14740.829364055457,6173.4146820277265,139.23862296546292,789,0,400.34345009693266,2.6419616947497255,88,38.32876494278878,97,0.0
,"cr=closest, ms=batching, bl=0.05",13961.574365106084,5822.787182553042,157.98786331599354,745,0,1804.857175268376,1.9554597762037713,81,64.65019152349336,71,14.435445134496756
,"cr=closest, ms=batching, bl=0.1",13405.886181791258,5627.44309089563,126.60203673826948,705,0,837.0512917837385,2.905116396526182,94,56.29825433741165,95,0.0
,"cr=closest, ms=batching, bl=0.2",13757.53011823401,5741.765059117005,120.08740101343433,747,0,699.9323473144642,2.97870416721654,1,32.27893982187964,97,0.0
,"cr=shortest, ms=None, bl=None",10964.702594038303,9016.275173613396,117.45445588866191,648,0,1128.0478803958154,0.0961385341644375,77,35.56786468347942,78,0.0
,"cr=longest, ms=None, bl=None",11067.318889750355,8537.11691632915,112.76982537933152,481,0,1903.4697866452698,0.1270661042671118,74,34.905465612874224,82,0.0
,"cr=closest, ms=None, bl=None",14098.637811620833,7135.076035297579,136.25400650065941,756,0,609.2548730062034,1.1916421427237305,1,39.487089859385485,93,0.0
,"cr=closest, ms=allow_rellocation, bl=None",26445.25379354458,90607.74184272983,96.7872723837047,741,0,0,2.7816377767454448,5,127.44547313688885,86,0.0
,"cr=closest, ms=batching, bl=0.01",14285.652557128871,5947.3262785644365,129.66522080609883,787,0,689.0606736515899,2.5431530498170596,6,38.74262912609007,100,0.0
,"cr=closest, ms=batching, bl=0.05",13228.370673947373,5502.6853369736855,126.33160006825663,733,0,377.2800247761163,2.9646284083651957,2,34.33357781280246,96,0.0
,"cr=closest, ms=batching, bl=0.1",14169.031638873515,5931.015819436759,138.11519654240604,755,0,431.41977635307677,2.7612799825394077,93,99.17079293876604,94,0.0
,"cr=closest, ms=batching, bl=0.2",13940.337314932704,5819.668657466353,140.4000393784553,752,0,851.1654695153148,2.339991930561782,91,67.63700254580395,89,17.82757180975097
,"cr=shortest, ms=None, bl=None",11116.87214947184,9033.673488626462,112.1703307439344,658,0,881.8495022143352,0.08395354961562071,83,189.51253167182608,82,0.0
,"cr=longest, ms=None, bl=None",11914.374842814172,9250.623534528495,118.40294277539375,540,0,1505.605121292831,0.11415618454901319,84,84.69684925299856,82,0.0
,"cr=closest, ms=None, bl=None",13386.063390541445,6523.360541685876,113.97538945475728,716,0,348.74513679080115,1.5085775185550137,6,42.154982379987466,103,0.0
,"cr=closest, ms=allow_rellocation, bl=None",21720.31487646044,81371.72823611318,50.89690868446559,766,0,0,3.244373146405922,1,105.29580138754618,86,10.015006151857252
,"cr=closest, ms=batching, bl=0.01",13766.167944696232,5735.583972348117,127.46516313360219,755,0,252.26382580293364,3.26945514582418,7,31.0171640623263,99,0.0
,"cr=closest, ms=batching, bl=0.05",12938.293992800338,5372.646996400168,108.84187700477338,718,0,382.7732988195713,3.2248078331335286,2,37.552024540045736,103,0.0
,"cr=closest, ms=batching, bl=0.1",13148.272398523017,5488.136199261507,152.53981213507237,709,0,671.4282405978236,2.268733460289321,78,93.4035755377764,79,0.0
,"cr=closest, ms=batching, bl=0.2",13826.344988812416,5740.172494406208,130.7042318549605,767,0,1324.3119932700654,2.751127946427671,93,39.55413639540738,96,0.0
,"cr=shortest, ms=None, bl=None",13161.308475844648,10499.498957180931,121.55394158690619,718,0,1837.467984647663,0.11202826115995666,88,41.5659881919305,90,0.0
,"cr=longest, ms=None, bl=None",10036.58800668395,7703.517065209614,123.12876222669603,459,0,1266.500359238205,0.10780255279526711,69,34.56643183900243,31,18.33806963379138
,"cr=closest, ms=None, bl=None",13311.356621660441,6402.967219518602,121.52286038138104,718,0,538.1904476809603,1.5202693597729555,98,45.6546770445691,96,0.0
,"cr=closest, ms=allow_rellocation, bl=None",27876.78794358496,109849.10618194801,64.91172205709191,728,0,0,2.768581878806309,22,120.4131497513012,86,0.0
,"cr=closest, ms=batching, bl=0.01",14437.9326681248,6038.466334062402,122.50221667881785,777,0,450.9023403854782,3.063799398555944,8,38.70497696036233,105,0.0
,"cr=closest, ms=batching, bl=0.05",13068.368708000868,5467.684354000434,131.59155865055797,696,0,481.5970283158621,2.779667067194315,2,38.423379346732474,90,0.0
,"cr=closest, ms=batching, bl=0.1",13631.867140343304,5695.433570171654,158.13646109251883,737,0,908.957713578934,2.348585977562893,79,41.792857771188096,70,21.02397910525525
